,apt_name,address
242221,수정럭스,갈현동 477-8
242235,동익파크(355-98),구산동 355-98
242243,캐슬아파트(18-10),구산동 18-10
242252,우리스페이스(113-28),응암동 113-28
242264,벧엘블레스빌,응암동 119-16
242281,만민라이프(B동),역촌동 59-18
242290,대운,신사동 1-136
242300,명남래희안,신사동 39-19
242326,LG그린,증산동 216-10
242330,은평뉴타운상림마을(롯데캐슬A-2),진관동 14
242331,은평뉴타운상림마을(롯데캐슬A-1),진관동 19
242337,은평뉴타운상림마을(현대아이파크B-4),진관동 6
242340,은평뉴타운상림마을(푸르지오C-6),진관동 1
242347,은평뉴타운상림마을(현대아이파크B-13),진관동 11
242352,은평뉴타운상림마을(현대아이파크B-10),진관동 12
242358,세민HIPARK,녹번동 83-51
242385,선우아파트,불광동 12-3
242402,신호(199-24),구산동 199-24
242415,다원,응암동 122-7
242417,유로카운티,응암동 81-164
242442,167-2(문영마운틴),증산동 167-2
242443,자선메르시안(162-20),증산동 162-20
242450,은평뉴타운상림마을(현대아이파크B-14),진관동 10
242456,은평뉴타운상림마을(현대아이파크B-3),진관동 13
242462,은평뉴타운상림마을(푸르지오C-8),진관동 3
242465,은평뉴타운상림마을(현대아이파크B-11),진관동 15
242529,성우,수색동 326-12
242549,삼흥아파트,불광동 484-57
242703,새천년구산2차,구산동 213-4
242705,대우푸르지오,응암동 176
242909,아이안,대조동 59-20
242919,만민라이프,역촌동 52-15
243227,금강포란재(101),구산동 355-82
243233,만민하늘애2차,역촌동 42-7
243243,삼성베스트빌,증산동 174-8
243250,박석고개13단지,진관동 123
243290,벽산스카이파크,구산동 355-90
243291,한성산장,구산동 169-1
243293,금광포란재(102),구산동 355-81
243305,정은노블스,대조동 197-9
243311,삼성맨션,응암동 120-50
243321,명남 뉴,역촌동 83-26
243382,박석고개12단지,진관동 101
243385,박석고개1단지,진관동 102
243498,구산그린빌,구산동 226
243521,거성리젠시,역촌동 44-23
243540,자선메르시안(103),증산동 174-2
243543,자선메르시안(164-17),증산동 164-17
243709,뉴월드(402-120),응암동 402-120
243727,뉴월드,신사동 338-7
243736,정은노블스B,신사동 23-53
243884,초우레디안아트빌,녹번동 100-32
243901,쉐라톤,불광동 455
243985,인우,증산동 252
244107,이안,구산동 308-81
244134,한명딩크,역촌동 24-25
244136,신아굿모닝(40-55),역촌동 40-55
244137,청운퀸즈,역촌동 83-67
244156,명진(348-7),신사동 348-7
244226,현재맨션,녹번동 35-122
244250,힐튼,갈현동 327-15
244261,명남빌라트,구산동 167-1
244308,명남(23-45),신사동 23-45
244326,자선메르시안(162-18),증산동 162-18
244330,칠산(185-2),증산동 185-2
244368,밀레니엄삼우,수색동 148-2
244396,북한산힐스테이트1차아파트,불광동 635
244446,귀빈,역촌동 52-26
244465,연세,신사동 11-22
244572,행운,갈현동 474-4
244588,푸른솔,구산동 147-46
244590,부림베스트빌,대조동 191-24
244610,경원파발리안,응암동 93-8
244612,예청A,응암동 122-13
244623,서안,역촌동 32-37
244630,신현,신사동 337-5
244638,뉴월드(226-5),신사동 226-5
244733,천지,갈현동 276-37
244740,인우(281-215),갈현동 281-215
244768,동양,구산동 23-30
244776,명남더블레스,응암동 93-6
244805,이즈캐슬,역촌동 68-19
244821,개성하이뷰,신사동 7-11
244871,동호스카이,녹번동 141-8
244877,엘지아파트,불광동 444-41
244922,자선메르시안102동(123-25),응암동 123-25
244951,자선메르시안(193),증산동 193-1
244959,태광,증산동 249
245001,디안(89-77),대조동 89-77
245011,모아(365-35),응암동 365-35
245028,마고정(센트레빌3단지),진관동 107
245047,수색자이 1단지,수색동 75
245088,자선메르시안(118-62),응암동 118-62
245113,은평뉴타운 우물골(두산위브8단지),진관동 88
245158,장미빌라트,대조동 31-17
245177,유한베스트빌,신사동 11-21
245200,은평뉴타운 우물골(두산위브5단지),진관동 83
245201,은평뉴타운 마고정2단지,진관동 105
245206,은평뉴타운 우물골(두산위브6단지),진관동 81
245215,은평뉴타운 마고정11단지,진관동 106
245313,길훈,응암동 122-30
245334,선정(35-2),신사동 35-2
245338,자산메르시안(164-31),증산동 164-31
245357,은평뉴타운 우물골(두산위브4단지),진관동 82
245386,은평뉴타운 우물골(두산위브7단지),진관동 84
245454,천지로얄,구산동 202-8
245478,마이유,응암동 119-29
245479,거성리젠시2차,역촌동 44-6
245502,수색자이 2단지,증산동 223-28
245503,럭스빌(101동),증산동 174-5
245664,신아굿모닝,역촌동 58-33
245750,산수(86-20),녹번동 86-20
245844,송학,구산동 24-59
245856,아그네스풍림아이원,역촌동 31-6
245895,폭포동(힐스테이트D-9),진관동 140
245975,폭포동(힐스테이트D-11),진관동 135
245988,구파발(래미안),진관동 25
245993,폭포동(힐스테이트D-10),진관동 132
246036,진성(347-1),구산동 347-1
246044,태경맨션,역촌동 81-17
246181,북한산래미안아파트(1단지),불광동 638
246184,북한산현대힐스테이트3차아파트,불광동 641
246256,제각말(푸르지오6단지),진관동 94
246262,제각말(푸르지오2-9단지),진관동 92
246268,제각말(푸르지오8단지),진관동 154
246285,제각말(푸르지오7단지),진관동 155
246364,북한산래미안아파트(2단지),불광동 637
246812,대조동 아트캐슬 주상복합,대조동 198-10
246820,삼영노블레스,응암동 76-2
246827,한양아트빌(77-3),역촌동 77-3
246859,구파발(10단지),진관동 27
246997,두진아이브(305-22),불광동 305-22
247016,한아름,갈현동 241-9
247046,역촌센트레빌,역촌동 232
247085,LG그린빌,증산동 214-8
247276,세종레디안,응암동 581-3
247302,코아,역촌동 79-50
247536,건우샹그리라,역촌동 32-35
247541,명남뉴아파트,역촌동 72-4
247720,명남래희안(122-4),응암동 122-4
247833,그린라이프,불광동 230-2
247853,천지홈타운,갈현동 415-40
247854,해오름,갈현동 327-40
248137,푸른숲,응암동 236-7
248146,유성아이비,응암동 92-7
248160,도올탑스텔,역촌동 43-40
248217,북한산 힐스테이트7차,불광동 643
248292,드림캐시아2,응암동 109-22
248451,드림캐시아1,응암동 116-26
248489,선정(177),증산동 177-20
248701,(33-10),신사동 33-10
248792,다원(107-4),응암동 107-4
248803,백련산힐스테이트1차,응암동 759
248804,백련산힐스테이트2차,응암동 760
248817,두산위브2차,신사동 371
248906,동부그린B,응암동 589-4
248915,동부그린A,응암동 589-5
248952,디오반,증산동 173-1
248999,연서노벨(463-16),갈현동 463-16
249071,167-1(문영마운틴),증산동 167-1
249148,백련산힐스테이트3차,응암동 761
249317,자선메르시안(162-21),증산동 162-21
249372,(115-4),응암동 115-4
249454,해오름시티,대조동 9-40
249467,개성팰리스,역촌동 234
249509,굿모닝기룡아파트,녹번동 83-18
249519,송광(484-103),불광동 484-103
249617,청안파인,응암동 368-6
249687,아이안빌,대조동 4-18
249689,신세계드림빌1,대조동 195-14
249816,예가 크레시아,대조동 6-13
249824,미래하임,대조동 6-17
249826,나이스홈,대조동 6-18
249981,월드빌(120-10),응암동 120-10
250123,벽산 메트로시티,대조동 4-11
250287,YS홈타운,대조동 186-44
250424,대덕타워,대조동 185-71
250554,윤현(484-90),불광동 484-90
250776,갤럭시타운,불광동 281-81
250836,모아,대조동 9-21
251210,명남태봉,증산동 202-7
251271,월든힐스,녹번동 29-106
251286,북한산 동호스카이,불광동 644
251625,호림리슈리안,갈현동 406-46
251852,대일아이안(9-25),대조동 9-25
251856,미래하임(9-46),대조동 9-46
251912,현대타운,역촌동 71-1
252049,불광롯데캐슬,불광동 645
252105,미르라이프,대조동 186-9
252119,녹번역센트레빌,응암동 762
252550,월드빌(120-5),응암동 120-5
252939,무지개아파트(308-86),구산동 308-86
253665,정익제이원,대조동 4-6
253841,대경홈타운,대조동 9-45
253842,주주베에이,대조동 9-14
254547,(6-19),대조동 6-19
254759,제이타워,불광동 484-60
254808,영화빌리지,대조동 6-25
254809,유성아이비아파트,대조동 14-320
255025,만연센텀시티,갈현동 456-8
255106,응암아네스트,응암동 88-8
255472,대조리치빌III,대조동 4-8
255575,은평뉴타운기자촌11단지,진관동 150
255621,대신홈타운(168-33),녹번동 168-33
255740,진흥펠리체,응암동 104-25
256127,정익제이원아파트(15-114),대조동 15-114
256572,삼영N-CITY,응암동 96-19
257265,제이타워2,대조동 4-10
257937,제이타워4,대조동 9-50
257940,제이타워1,대조동 4-12
257958,제이타워3,대조동 4-14
258394,북한산푸르지오,녹번동 281
258579,미래하임(아파트),신사동 229-24
258962,정익제이원(4차),불광동 484-56
259058,밝은문,응암동 427-113
259616,유일아트리움,녹번동 176-22
259699,골드스타,갈현동 456-19
259990,정익제이원5차,불광동 486-14
260197,예성그린,신사동 242
260443,위너빌,대조동 15-92
261366,양지파크,신사동 241
262687,명진,응암동 360-15
262826,주주베B,대조동 9-31
262930,미동,충정로3가 189-8
262931,충정리시온,충정로3가 465
262933,천연뜨란채,천연동 145
262934,산경,천연동 117-23
262935,독립문삼호,영천동 100
262940,독립문극동(200-0),현저동 200
262941,독립문파크빌,현저동 1019
262954,홍제삼성래미안,홍제동 461
262955,홍제원현대(459-0),홍제동 459
262956,아름채,홍제동 158-13
262957,홍제현대,홍제동 331
262958,홍제한양,홍제동 82
262959,인왕,홍제동 104-1
262960,유원하나,홍제동 454
262962,광산,홍제동 157-68
262964,태영으뜸(데시앙),홍제동 373
262965,인왕산벽산,홍제동 465
262966,인왕산어울림,홍제동 467
262967,인왕산현대,홍제동 460
262972,청구1차,홍제동 453
262975,남양,홍제동 457
262977,동일5차101동,홍제동 312-221
262982,문화촌현대,홍제동 463
262984,서울맨션,홍제동 315-7
262985,청구3차,홍제동 462
262988,인왕궁맨숀,홍제동 104-6
262989,안산맨숀,홍제동 104-20
262993,홍제비콘드림힐,홍제동 468
262999,홍제해성,홍제동 466
263000,럭키대현,대현동 144
263002,예스에이피엠,대현동 145
263015,홍연,연희동 729
263017,연희아트빌,연희동 91-2
263018,우국한마음,연희동 743
263021,연희궁그린빌라트,연희동 47
263024,연희궁,연희동 196-1
263032,선명(102동),연희동 703-25
263034,경향빌라트,연희동 87-33
263037,진흥,홍은동 459
263041,풍림1차,홍은동 440-3
263042,"현대(1,2차)",홍은동 202-5
263043,홍은미성,홍은동 186-1
263046,신원지벤스타6,홍은동 393-3
263047,유진맨션,홍은동 48
263048,서강1차(1동),홍은동 186-22
263052,풍림2,홍은동 453-2
263054,교수(B),홍은동 277-148
263057,홍은동풍림아이원,홍은동 460
263058,넥서스빌,홍은동 277-60
263062,홍은동벽산,홍은동 455
263071,베벌리힐즈,홍은동 392-1
263083,동평늘푸른,홍은동 265-281
263084,월드컵현대,북가좌동 371-1
263085,우공팰리스,북가좌동 384-1
263086,연희한양,북가좌동 431
263087,북가좌삼호,북가좌동 449
263088,동림빌라,북가좌동 5-19
263090,북가좌동두산위브,북가좌동 459
263091,동도하이츠비동,북가좌동 273-17
263096,남가좌동현대,남가좌동 376
263097,남가좌삼성,남가좌동 377
263099,창덕에버빌,남가좌동 105-1
263108,래미안남가좌2차,남가좌동 379
263113,백련미라보,남가좌동 345-4
263115,피어리스,충정로3가 222
263140,우민A,북아현동 1-50
263142,늘푸른,북아현동 123-73
263158,원일,홍제동 294-36
263163,송도그린빌(322-91),홍제동 322-91
263171,서강,홍제동 354-6
263180,청구2차,홍제동 453-1
263196,동일2차,홍제동 312-237
263205,송도그린빌,홍제동 322-134
263219,하이펠리스,창천동 470
263220,래디앙,창천동 511-5
263221,시민,연희동 188-41
263225,성원쌍떼빌팰리스,연희동 742
263236,파크빌,연희동 712-25
263256,명지2차,홍은동 277-95
263259,강림스위트빌(A동),홍은동 195-8
263260,신원지벤스타1,홍은동 392-7
263264,연희베벌리힐즈,홍은동 304
263285,북가좌동현대,북가좌동 453
263353,북아현경남,북아현동 1006
263363,삼우빌라,북아현동 123-1
263365,홍일,홍제동 247-19
263383,무악재한화,홍제동 464
263392,월드뷰,홍제동 312-223
263409,인왕드림빌,홍제동 82-81
263480,건우그린,창천동 359
263482,파크카운티,연희동 1-78
263484,일진아이윌,연희동 218-16
263488,충우,연희동 105-16
263501,로엠아트빌(A동),연희동 51-74
263507,연우,연희동 187-118
263511,신원지벤스타3,홍은동 392-11
263516,신원지벤스타5,홍은동 393-2
263528,신계,홍은동 150-13
263552,미건스카이빌,홍은동 14-4
263559,서강2차(2동),홍은동 186-25
263561,서부사이버,홍은동 265-54
263562,충우팰리스1,북가좌동 325-18
263571,주은스카이빌,북가좌동 68-3
263573,북가좌동이랜드해가든,북가좌동 460
263582,명지플러스빌(A),남가좌동 335-7
263608,엠화일에이동,남가좌동 135-6
263707,동일4차,홍제동 312-248
263718,풍진베이스타운,홍제동 322-87
263724,동양드림,홍제동 24-16
263732,홍제맨션,홍제동 307-9
263769,노블레스,창천동 416
263770,엘르빌2차,창천동 368
263776,우민,연희동 187-122
263781,싸이,연희동 104-3
263790,도양라비앙(101동),홍은동 265-296
263820,교수(A),홍은동 277-145
263823,나영힐빌리지,홍은동 265-364
263836,동림,홍은동 8-476
263841,청솔하이츠2동,북가좌동 304-52
263844,동도하이츠에이동,북가좌동 273-12
263856,세라,북가좌동 3-74
263859,충우팰리스2,북가좌동 325-43
263867,명지플러스빌(B),남가좌동 335-18
263893,로얄패밀리B,충정로2가 69-60
263897,새롬,충정로3가 3-19
263936,비버리힐,북아현동 1-422
263947,힐탑,홍제동 346-7
263997,고은,홍제동 156-200
264024,혜우,대현동 101-7
264049,백광,연희동 69-21
264050,연화,연희동 89-9
264057,부림,홍은동 395-1
264059,나눔스타빌,홍은동 265-293
264083,제이씨라디앙,홍은동 277-108
